Company Name,Ticker,Market Cap (mil),Exchange,Month of Fiscal Yr End,Sector,Industry,Last Close,Last Yr`s EPS (F0) Before NRI,F1 Consensus Est.,F2 Consensus Est.
"South Bow Corporation","SOBO","5726.07","NYSE","12","Oils-Energy","Oil and Gas - Production and Pipelines","27.5","1.84","1.62","1.83"
"SOBR Safe, Inc.","SOBR","5.09","NSDQ","12","Business Services","Technology Services","3.36","-172.19","",""
"SABLE OFFSHORE","SOC","2790.18","NYSE","12","Oils-Energy","Oil and Gas - Integrated - United States","28.04","","-2.21","3.98"
"Pharos Energy","SOCLF","113.56","OTC","12","Oils-Energy","Oil and Gas - Exploration and Production - International",".2736",".06","",""
"SoFi Technologies","SOFI","31181.6","NSDQ","12","Finance","Financial - Miscellaneous Services","26.04",".15",".31",".57"
"LIZHI","SOGP","61.69","NSDQ","12","Consumer Discretionary","Audio Video Production","12.5","3.2","",""
"Sotherly Hotels","SOHO","14.76","NSDQ","12","Finance","REIT and Equity Trust - Other",".7204",".61",".31",".19"
"Soho China","SOHOF","229.82","OTC","12","Finance","Real Estate - Development",".0442","0","",""
"Sohu.com","SOHU","478.94","NSDQ","12","Computer and Technology","Internet - Services","15.93","-2.6","",""
"SUMITOMO HEAVY","SOHVY","2689.65","OTC","12","Industrial Products","Manufacturing - General Industrial ","5.595",".49","",""
"Emeren Group Ltd. Sponsored ADR","SOL","93.4","NYSE","12","Oils-Energy","Solar","1.82","-.24",".04","-.03"
"Solventum Corporation","SOLV","12598.36","NYSE","12","Medical","Medical Services","72.66","6.7","5.85","6.02"
"Southern Michigan Bancorp","SOMC","111.01","OTC","12","Finance","Banks - Northeast","24","2.28","",""
"Secom Co.","SOMLY","17432.17","OTC","3","Business Services","Business - Services","9.34",".43","",""
"SUMITOMO CHEMCL","SOMMY","5023.48","OTC","3","Basic Materials","Chemical - Diversified ","15.15",".77","",""
"Sonoco","SON","4610.02","NYSE","12","Industrial Products","Containers - Paper and Packaging","46.74","4.22","5.89","6.48"
"SONDER HOLDINGS","SOND","24.62","NSDQ","12","Consumer Discretionary","Leisure and Recreation Services","1.85","-20.69","",""
"Sonim Technologies","SONM","10.64","NSDQ","12","Computer and Technology","Wireless Equipment",".5999","0",".84","1.11"
"Sonnet BioTherapeutics","SONN","23.08","NSDQ","9","Medical","Medical - Biomedical and Genetics","3.38","-11.35","-3.46",""
"Sonos","SONO","1693.53","NSDQ","9","Consumer Discretionary","Audio Video Production","14.01",".56",".59",".6"
"SONOVA HOLDING","SONVY","17160.6","OTC","3","Medical","Medical - Instruments","57.56","2.44","2.5","2.84"
"Sony","SONY","169334.58","NYSE","3","Consumer Discretionary","Audio Video Production","28","1.23","1.16","1.26"
"Society Pass Incorporated","SOPA","7.24","NSDQ","12","Business Services","Technology Services","1.35","-3.45","-1.04","-.63"
"SOPHiA GENETICS","SOPH","223.69","NSDQ","12","Medical","Medical Info Systems","3.31","-.95","",""
"Source Capital, Inc.","SOR","365.9","NYSE","12","Finance","Financial - Investment Funds","44.48","","",""
"AsiaStrategy","SORA","122.58","NSDQ","12","Consumer Discretionary","Leisure and Recreation Products","4.93","","",""
"SOS Limited","SOS","5.1","NYSE","12","Business Services","Technology Services","1.63","-4.49","",""
"SonoTek","SOTK","52.69","NSDQ","2","Computer and Technology","Electronics - Semiconductors","3.35",".08",".08",".05"
"South32","SOUHY","7971.44","OTC","6","Basic Materials","Mining - Miscellaneous","8.85",".73",".94","1.21"
"Soulpower Acquisition Corporation","SOUL","258.51","NYSE","12","Unclassified","Unclassified","10.09","","",""
"SoundHound AI","SOUN","5108.31","NSDQ","12","Computer and Technology","Computers - IT Services","12.53","-1.04","-.13","-.06"
"Sow Good","SOWG","8.68","NSDQ","12","Consumer Discretionary","Consumer Products - Discretionary",".71","-.4","",""
"Safe Pro Group Inc.","SPAI","110.27","NSDQ","12","Business Services","Technology Services","6.82","-.7","-.54","-.18"
"Spectrum Brands","SPB","1354.38","NYSE","9","Consumer Discretionary","Consumer Products - Discretionary","55.95","4.06","3.69","4.5"
"SuperCom","SPCB","26.66","NSDQ","12","Industrial Products","Security and Safety Services","9.1","3.66","",""
"Virgin Galactic","SPCE","180.26","NYSE","12","Aerospace","Aerospace - Defense","3.13","-13.89","-6.72","-4.37"
"The Stephan Co.","SPCO","3.45","OTC","12","Consumer Staples","Cosmetics",".83","0","",""
"Special Opportunities Fund, Inc.","SPE","174.66","NYSE","3","Finance","Financial - Investment Funds","15.62","","",""
"South Plains Financial","SPFI","659.37","NSDQ","12","Finance","Banks - Southeast","40.61","2.92","3.23","3.58"
"Simon Property Group","SPG","58559.74","NYSE","12","Finance","REIT and Equity Trust - Retail","179.36","12.99","12.52","12.83"
"S&P Global","SPGI","167167","NYSE","12","Finance","Securities and Exchanges","547.55","15.7","17.16","19.08"
"Suburban Propane Partners","SPH","1218.46","NYSE","9","Oils-Energy","Oil and Gas - Refining and Marketing - Master Limited Partnerships","18.61","1.14","",""
"Springview Holdings Ltd","SPHL","5.46","NSDQ","12","Construction","Building Products - Miscellaneous",".4752","","",""
"Sphere Entertainment Co.","SPHR","1628.59","NYSE","12","Consumer Discretionary","Media Conglomerates","45.5","-6.36","-1.9","-5.33"
"Starpharma","SPHRY","37.09","OTC","6","Medical","Medical - Biomedical and Genetics",".8868","-.13","",""
"Spire","SPIR","283.11","NYSE","12","Aerospace","Aerospace - Defense","9.11","-2.21","-1.63",".01"
"Spark I Acquisition Corporation","SPKL","94.81","NSDQ","12","Unclassified","Unclassified","10.95","","",""
"Steel Partners","SPLP","870.05","OTC","12","Conglomerates","Diversified Operations","43.5","11.38","",""
"Sound Point Meridian Capital, Inc.","SPMC","360.55","NYSE","3","Finance","Financial - Investment Management","17.82","","2.26","2.44"
"Spirent Communications","SPMYY","1474.1","OTC","12","Computer and Technology","Communication - Components","10.19",".31","",""
"Sapiens International","SPNS","2395.33","NSDQ","12","Computer and Technology","Computer - Software","42.86","1.48","1.38","1.53"
"SiriusPoint","SPNT","2149.54","NYSE","12","Finance","Insurance - Multi line","18.41","1.04","2.25","2.43"
"Spok","SPOK","368.99","NSDQ","12","Computer and Technology","Wireless National","17.92",".73",".86",".81"
"Spotify Technology","SPOT","140797.53","NYSE","12","Computer and Technology","Internet - Software","687.8","5.95","5.77","12.03"
"Sappi","SPPJY","951.83","OTC","9","Basic Materials","Paper and Related Products","1.7",".41",".19",".31"
"SIMPPLE LTD.","SPPL","11.29","NSDQ","12","Business Services","Technology Services","3.19","-.81","",""
"Spirit Aerosystems","SPR","4908.12","NYSE","12","Aerospace","Aerospace - Defense Equipment","41.8","-13.92","-4.94","1"
"Spruce Biosciences","SPRBD","4.21","OTC","12","Medical","Medical - Biomedical and Genetics","7.5","-96.99","-2.83","-11.31"
"SciSparc","SPRC","1.62","NSDQ","12","Medical","Medical - Drugs","3.03","-26.89","",""
"Spero Therapeutics","SPRO","112.55","NSDQ","12","Medical","Medical - Biomedical and Genetics","2","-1.27","-.79","-.74"
"SURGE COMPONENT","SPRS","14.84","OTC","11","Computer and Technology","Electronics - Miscellaneous Components","2.55",".14","",""
"Spruce Power Holding Corporation","SPRU","26.57","NYSE","12","Computer and Technology","Electronics - Miscellaneous Products","1.49","-2.24","",""
"ARS Pharmaceuticals, Inc.","SPRY","1270.91","NSDQ","12","Medical","Medical - Drugs","12.86",".08","-1.64","-.77"
"SPS Commerce","SPSC","4205.22","NSDQ","12","Business Services","Business - Services","110.93","3.48","4.03","4.61"
"Sprout Social","SPT","931.04","NSDQ","12","Computer and Technology","Internet - Services","15.83",".5",".74",".89"
"SpartanNash","SPTN","907.73","NSDQ","12","Retail-Wholesale","Food - Natural Foods Products","26.81","2.03","1.66","1.78"
"Specificity, Inc.","SPTY","6.97","OTC","12","Business Services","Advertising and Marketing",".508","-.05","",""
"Sportsman's Warehouse","SPWH","106.53","NSDQ","1","Retail-Wholesale","Retail - Apparel and Shoes","2.78","-.53","-.37","-.16"
"CSLM Acquisition Corp.","SPWR","127.16","NSDQ","12","Oils-Energy","Solar","1.53","-3.89",".03",".16"
"SPX Technologies, Inc.","SPXC","8936.89","NYSE","12","Business Services","Technology Services","191.13","5.58","6.53","7.3"
"SPIRAX GRP PLC","SPXSY","14424.69","OTC","12","Industrial Products","Manufacturing - General Industrial ","48.88","1.82","1.91","2.14"
"SPDR S&P 500 ETF","SPY","661302.75","NYSE","12","Finance","Financial - Investment Funds","648.92","","",""
"Presidio Property Trust","SQFT","7.46","NSDQ","12","Industrial Products","Industrial Services","5.14","-8","",""
"Sociedad Quimica y Minera","SQM","13047.96","NYSE","12","Basic Materials","Chemical - Specialty","45.68","2.41","2.35","3.48"
"Sequans Communications","SQNS","23.25","NYSE","12","Computer and Technology","Electronics - Semiconductors",".911","2.73","-.71","-.23"
"Square Enix","SQNXF","8017.42","OTC","3","Computer and Technology","Internet - Services","66.78","1.42","",""
"Spire","SR","4504.79","NYSE","9","Utilities","Utility - Gas Distribution","76.32","4.13","4.51","5.05"
"Sportradar Group","SRAD","34862.88","NSDQ","12","Consumer Discretionary","Leisure and Recreation Products","31.33",".11",".44",".51"
"SR Bancorp, Inc.","SRBK","136.21","NSDQ","6","Finance","Banks - Northeast","15.14",".2","",""
"1st Source","SRCE","1587.35","NSDQ","12","Finance","Banks - Midwest","64.69","5.49","6.22","6.34"
"Searchlight Minerals","SRCH","1.64","OTC","12","Basic Materials","Mining - Miscellaneous",".0045","-.01","",""
"Sparta Commercial Services","SRCO","5","OTC","4","Finance","Financial - Miscellaneous Services",".12","-.06","",""
"Surmodics","SRDX","490.84","NSDQ","9","Medical","Medical - Products","34.33","-.32","-.43","-.11"
"Sempra Energy","SRE","53137.36","NYSE","12","Utilities","Utility - Gas Distribution","81.44","4.65","4.68","5.17"
"Surf Air Mobility Inc.","SRFM","192.29","NYSE","12","Transportation","Transportation - Airline","4.49","-5.8","-3.61","-2.01"
"Seritage Growth Properties","SRG","206.71","NYSE","12","Finance","REIT and Equity Trust - Other","3.67","-1.28","",""
"Stoneridge","SRI","235.26","NYSE","12","Computer and Technology","Electronics - Miscellaneous Components","8.4","-.47","-.39",".37"
"Scully Royalty","SRL","76.93","NYSE","12","Conglomerates","Diversified Operations","5.19","-.1","",""
"SADDLE RANCH","SRMX","2.86","OTC","12","Business Services","Technology Services",".0002","0","",""
"Southern Banc Co.","SRNN","9.07","OTC","6","Finance","Financial - Savings and Loan","11.25","1.2","",""
"Sarepta Therapeutics","SRPT","1792.06","NSDQ","12","Medical","Medical - Biomedical and Genetics","18.34","2.34","-2.39","3.72"
"Scholar Rock","SRRK","3199.11","NSDQ","12","Medical","Medical - Biomedical and Genetics","33.28","-2.47","-3.28","-2.32"
"Sensus Healthcare","SRTS","54.25","NSDQ","12","Medical","Medical - Instruments","3.3",".41","-.27",".16"
"SRX Health Solutions, Inc.","SRXH","4.26","AMEX","12","Medical","Medical Services",".3649","-2.64","",""
"Surrozen","SRZN","100.1","NSDQ","12","Medical","Medical - Drugs","11.68","-15.11","-3.44","-4.84"
"SSAB","SSAAY","5840.08","OTC","12","Basic Materials","Steel - Producers","2.93",".31",".29",".42"
"SouthState Corporation","SSB","10295.99","NYSE","12","Finance","Financial - Miscellaneous Services","101.73","7.21","8.66","9.34"
"Summit State Bank","SSBI","78.07","NSDQ","12","Finance","Banks - West","11.52",".07","",""
"Spirits Capital Corporation","SSCC","269.29","OTC","12","Consumer Staples","Beverages - Alcohol","2.22","-.06","",""
"Simpson Manufacturing","SSD","8029.64","NYSE","12","Construction","Building Products - Miscellaneous","192.94","7.6","8.22","8.93"
"Shiseido Co.","SSDOY","6654.36","OTC","12","Consumer Staples","Cosmetics","16.65","-.18",".11",".65"
"SSE","SSEZY","26491.42","OTC","3","Computer and Technology","Electronics - Power Generation","23.941","2.05","2.13","2.71"
"SS Innovations International, Inc.","SSII","1355.12","NSDQ","12","Business Services","Technology Services","7","","",""
"Strata Skin Sciences","SSKN","8.47","NSDQ","12","Medical","Medical Info Systems","2.03","-2.65","-1.18","-.29"
"Sasol","SSL","4396.66","NYSE","6","Oils-Energy","Oil and Gas - Integrated - International","6.78","1.93","1.87","1.98"
"Sysmex","SSMXY","8069.93","OTC","3","Medical","Medical - Instruments","12.82",".57",".64",".8"
"SS&C Technologies","SSNC","21581.78","NSDQ","12","Computer and Technology","Computer - Software","88.37","5.41","5.95","6.56"
"The E.W. Scripps Company","SSP","262.35","NSDQ","12","Consumer Discretionary","Broadcast Radio and Television","2.97","1.08","-.5",".81"
"SSP Group","SSPPF","1737.25","OTC","9","Retail-Wholesale","Retail - Restaurants","2.17",".1","",""
"Swiss Re","SSREY","54111.71","OTC","12","Finance","Insurance - Multi line","45.28","2.79","4.23","4.17"
"Silver Standard Resources","SSRM","3710.88","NSDQ","12","Basic Materials","Mining - Miscellaneous","18.3",".28","1.38","2.11"
"SURO Capital","SSSS","208.54","NSDQ","12","Finance","Financial - Investment Funds","8.73","-.59","",""
"System1","SST","73.47","NYSE","12","Business Services","Advertising and Marketing","7.41","-13.6","",""
"SoundThinking, Inc.","SSTI","163.34","NSDQ","12","Industrial Products","Security and Safety Services","12.77","-.74","-.47","-2.59"
"Shutterstock","SSTK","733.25","NYSE","12","Computer and Technology","Internet - Content","20.67","3.89","5.39","6.7"
"Sumitomo","SSUMY","34007.67","OTC","3","Conglomerates","Diversified Operations","28.08","3.04","3.16","3.29"
"Superior Industries International","SSUP","2.53","OTC","12","Auto-Tires-Trucks","Automotive - Original Equipment",".086","-3.51","",""
"Stratasys","SSYS","955.6","NSDQ","12","Industrial Products","Commercial Printing","11.23",".06",".19",".3"
"Sensata Technologies Holding","ST","4862.89","NYSE","12","Computer and Technology","Instruments - Control","33.39","3.44","3.32","3.6"
"STAAR Surgical","STAA","1357.75","NSDQ","12","Medical","Medical - Dental Supplies","27.4",".25","-.78",".4"
"Stag Industrial","STAG","6862.97","NYSE","12","Finance","REIT and Equity Trust - Other","36.76","2.4","2.5","2.66"
"ScanTech AI Systems Inc.","STAI","20.82","NSDQ","12","Computer and Technology","Computers - IT Services",".4314","-.08","",""
"STAK Inc.","STAK","11.36","NSDQ","12","Oils-Energy","Oil and Gas - Mechanical and and Equipment","1.0101","","",""
"S&T Bancorp","STBA","1522.34","NSDQ","12","Finance","Banks - Northeast","39.7","3.41","3.37","3.42"
"Sturgis Bancorp","STBI","41.65","OTC","12","Finance","Financial - Savings and Loan","19.25","1.32","",""
"Stewart Information Services","STC","2035.21","NYSE","12","Finance","Insurance - Property and Casualty","72.69","3.35","",""
"Insynergy Products","STCB","27.38","OTC","12","Consumer Discretionary","Consumer Products - Discretionary",".035","-.03","",""
"STERIS","STE","24107.55","NYSE","3","Medical","Medical - Instruments","244.77","9.22","10.12","10.95"
"Stellar Bancorp, Inc.","STEL","1594.5","NYSE","12","Finance","Banks - Southeast","31.05","2.2","1.96","1.95"
"Stem","STEM","131.32","NYSE","12","Computer and Technology","Computers - IT Services","15.71","-20.8","17.16","-6.25"
"StepStone Group","STEP","7319.22","NSDQ","3","Finance","Financial - Miscellaneous Services","62.87","2.05","1.86","2.44"
"SRH Total Return Fund, Inc.","STEW","1779.57","NYSE","6","Finance","Financial - Investment Funds","18.44","","",""
"Star Fashion Culture Holdings Limited","STFS","1.47","NSDQ","6","Business Services","Advertising and Marketing",".1358","","",""
"Sunlands Technology Group","STG","132.8","NYSE","12","Computer and Technology","Internet - Services","9.825","3.43","",""
"Stagwell Inc.","STGW","1433.21","NSDQ","12","Business Services","Advertising and Marketing","5.54",".77",".8",".99"
"Star Holdings","STHO","113.63","NSDQ","12","Finance","Real Estate - Operations","8.55","-6.51","",""
"Solidion Technology Inc.","STI","8.48","NSDQ","12","Computer and Technology","Electronics - Miscellaneous Products","3.12","0","",""
"Neuronetics","STIM","227.47","NSDQ","12","Medical","Medical - Instruments","3.44","-1.37","-.56","-.49"
"Steakholder Foods Ltd. Sponsored ADR","STKH","2.68","NSDQ","12","Consumer Staples","Food - Meat Products",".7002","-10","",""
"SunOpta","STKL","745.22","NSDQ","12","Consumer Staples","Food - Miscellaneous","6.34",".11",".18",".34"
"The ONE Group Hospitality","STKS","85.44","NSDQ","12","Retail-Wholesale","Retail - Restaurants","2.76","-.28",".32",".59"
"Stellantis","STLA","29143.34","NYSE","12","Auto-Tires-Trucks","Automotive - Foreign","9.64","2.68","1.22","2.41"
"Steel Dynamics","STLD","19367.71","NSDQ","12","Basic Materials","Steel - Producers","131.57","9.84","9.33","12.82"
"HG HOLDINGS","STLY","20.36","OTC","12","Finance","REIT and Equity Trust - Other","3.9","-.08","",""
"STMicroelectronics","STM","24780.66","NYSE","12","Computer and Technology","Semiconductor - General","27.59","1.66",".67","1.53"
"Stantec","STN","12550.79","NYSE","12","Business Services","Consulting Services","110.03","3.23","3.89","4.43"
"StoneCo","STNE","4747.81","NSDQ","12","Computer and Technology","Internet - Software","16.6","1.35","1.49","1.73"
"Scorpio Tankers","STNG","2545.2","NYSE","12","Transportation","Transportation - Shipping","49.89","10.08","5.27","5.67"
"Stoke Therapeutics","STOK","1083.34","NSDQ","12","Medical","Medical - Biomedical and Genetics","19.77","-1.65",".3","-2.85"
"PIMCO 1-5 Year U.S. TIPS Index ETF","STPZ","439.39","NYSE","12","Finance","Financial - Investment Funds","54.447","","",""
